prompt,image_name
"Her,Crusted Salmon with Lemon Dill Sauce, photorealistic, food styling, high detail, natural lighting",herb_crusted_salmon_with_lemon_dill_sauce.jpg
"Sweet Potato and Kale Hash, photorealistic, food styling, high detail, natural lighting",sweet_potato_and_kale_hash.jpg
"Zucchini Noodles with Pesto and Cherry Tomatoes, photorealistic, food styling, high detail, natural lighting",zucchini_noodles_with_pesto_and_cherry_tomatoes.jpg
"Stuffed Bell Peppers with Quinoa and Feta, photorealistic, food styling, high detail, natural lighting",stuffed_bell_peppers_with_quinoa_and_feta.jpg
"Pa,Seared Scallops with Garlic Butter, photorealistic, food styling, high detail, natural lighting",pan_seared_scallops_with_garlic_butter.jpg
"Shakshuka with Feta and Fresh Herbs, photorealistic, food styling, high detail, natural lighting",shakshuka_with_feta_and_fresh_herbs.jpg
"Thai Green Curry with Chicken and Bamboo Shoots, photorealistic, food styling, high detail, natural lighting",thai_green_curry_with_chicken_and_bamboo_shoots.jpg
"Moroccan Chickpea Stew with Couscous, photorealistic, food styling, high detail, natural lighting",moroccan_chickpea_stew_with_couscous.jpg
"BBQ Pulled Jackfruit Sandwiches, photorealistic, food styling, high detail, natural lighting",bbq_pulled_jackfruit_sandwiches.jpg
"Eggplant Parmesan with Fresh Basil, photorealistic, food styling, high detail, natural lighting",eggplant_parmesan_with_fresh_basil.jpg
"Spaghetti Carbonara with Crispy Pancetta, photorealistic, food styling, high detail, natural lighting",spaghetti_carbonara_with_crispy_pancetta.jpg
"Avocado Toast with Poached Egg and Sriracha, photorealistic, food styling, high detail, natural lighting",avocado_toast_with_poached_egg_and_sriracha.jpg
"Classic Margherita Pizza with Homemade Dough, photorealistic, food styling, high detail, natural lighting",classic_margherita_pizza_with_homemade_dough.jpg
"Grilled Chicken Caesar Salad Wraps, photorealistic, food styling, high detail, natural lighting",grilled_chicken_caesar_salad_wraps.jpg
"Teriyaki Glazed Tofu Sti,Fry, photorealistic, food styling, high detail, natural lighting",teriyaki_glazed_tofu_stir_fry.jpg
"Beef Stroganoff with Egg Noodles, photorealistic, food styling, high detail, natural lighting",beef_stroganoff_with_egg_noodles.jpg
"Lemon Garlic Shrimp over Angel Hair Pasta, photorealistic, food styling, high detail, natural lighting",lemon_garlic_shrimp_over_angel_hair_pasta.jpg
"Vegetarian Chili with Cornbread Muffins, photorealistic, food styling, high detail, natural lighting",vegetarian_chili_with_cornbread_muffins.jpg
"Chicken Tikka Masala with Basmati Rice, photorealistic, food styling, high detail, natural lighting",chicken_tikka_masala_with_basmati_rice.jpg
"Spinach and Mushroom Quesadillas, photorealistic, food styling, high detail, natural lighting",spinach_and_mushroom_quesadillas.jpg
"Pumpkin Risotto with Sage and Parmesan, photorealistic, food styling, high detail, natural lighting",pumpkin_risotto_with_sage_and_parmesan.jpg
"Grilled Portobello Mushrooms with Balsamic Glaze, photorealistic, food styling, high detail, natural lighting",grilled_portobello_mushrooms_with_balsamic_glaze.jpg
"Seafood Paella with Saffron Rice, photorealistic, food styling, high detail, natural lighting",seafood_paella_with_saffron_rice.jpg
"Caprese Salad with Balsamic Reduction, photorealistic, food styling, high detail, natural lighting",caprese_salad_with_balsamic_reduction.jpg
"Chicken Alfredo with Broccoli, photorealistic, food styling, high detail, natural lighting",chicken_alfredo_with_broccoli.jpg
"Tofu Pad Thai with Crushed Peanuts, photorealistic, food styling, high detail, natural lighting",tofu_pad_thai_with_crushed_peanuts.jpg
"Stuffed Acorn Squash with Wild Rice, photorealistic, food styling, high detail, natural lighting",stuffed_acorn_squash_with_wild_rice.jpg
"Beef and Broccoli Sti,Fry, photorealistic, food styling, high detail, natural lighting",beef_and_broccoli_stir_fry.jpg
"Greek Salad with Lemon Oregano Dressing, photorealistic, food styling, high detail, natural lighting",greek_salad_with_lemon_oregano_dressing.jpg
"Chicken Enchiladas with Green Chile Sauce, photorealistic, food styling, high detail, natural lighting",chicken_enchiladas_with_green_chile_sauce.jpg
"Vegetable Samosas with Mint Chutney, photorealistic, food styling, high detail, natural lighting",vegetable_samosas_with_mint_chutney.jpg
"Garlic Butter Steak Bites with Potatoes, photorealistic, food styling, high detail, natural lighting",garlic_butter_steak_bites_with_potatoes.jpg
"Falafel Wraps with Tahini Sauce, photorealistic, food styling, high detail, natural lighting",falafel_wraps_with_tahini_sauce.jpg
"Clam Chowder in Sourdough Bread Bowl, photorealistic, food styling, high detail, natural lighting",clam_chowder_in_sourdough_bread_bowl.jpg
"Eggplant Rollatini with Ricotta Filling, photorealistic, food styling, high detail, natural lighting",eggplant_rollatini_with_ricotta_filling.jpg
"Shrimp Scampi with Linguine, photorealistic, food styling, high detail, natural lighting",shrimp_scampi_with_linguine.jpg
"Chicken and Waffles with Maple Syrup, photorealistic, food styling, high detail, natural lighting",chicken_and_waffles_with_maple_syrup.jpg
"Vegetable Tempura with Dipping Sauce, photorealistic, food styling, high detail, natural lighting",vegetable_tempura_with_dipping_sauce.jpg
"Beef Tacos with Pico de Gallo, photorealistic, food styling, high detail, natural lighting",beef_tacos_with_pico_de_gallo.jpg
"Spinach and Ricotta Stuffed Shells, photorealistic, food styling, high detail, natural lighting",spinach_and_ricotta_stuffed_shells.jpg
"Grilled Cheese Sandwich with Tomato Soup, photorealistic, food styling, high detail, natural lighting",grilled_cheese_sandwich_with_tomato_soup.jpg
"Chicken Fajitas with Bell Peppers, photorealistic, food styling, high detail, natural lighting",chicken_fajitas_with_bell_peppers.jpg
"Vegetable Lasagna with Bechamel Sauce, photorealistic, food styling, high detail, natural lighting",vegetable_lasagna_with_bechamel_sauce.jpg
"Crab Cakes with Remoulade Sauce, photorealistic, food styling, high detail, natural lighting",crab_cakes_with_remoulade_sauce.jpg
"Chicken Noodle Soup with Fresh Herbs, photorealistic, food styling, high detail, natural lighting",chicken_noodle_soup_with_fresh_herbs.jpg
"Quiche Lorraine with Side Salad, photorealistic, food styling, high detail, natural lighting",quiche_lorraine_with_side_salad.jpg
"Stuffed Zucchini Boats with Marinara, photorealistic, food styling, high detail, natural lighting",stuffed_zucchini_boats_with_marinara.jpg
"Pesto Pasta Salad with Cherry Tomatoes, photorealistic, food styling, high detail, natural lighting",pesto_pasta_salad_with_cherry_tomatoes.jpg
"Chicken Satay with Peanut Sauce, photorealistic, food styling, high detail, natural lighting",chicken_satay_with_peanut_sauce.jpg
"Vegetable Sti,Fry with Jasmine Rice, photorealistic, food styling, high detail, natural lighting",vegetable_stir_fry_with_jasmine_rice.jpg
"Beef Burritos with Salsa Verde, photorealistic, food styling, high detail, natural lighting",beef_burritos_with_salsa_verde.jpg
"Grilled Salmon with Mango Salsa, photorealistic, food styling, high detail, natural lighting",grilled_salmon_with_mango_salsa.jpg
"Macaroni and Cheese with Breadcrumb Topping, photorealistic, food styling, high detail, natural lighting",macaroni_and_cheese_with_breadcrumb_topping.jpg
"Chicken Parmesan with Spaghetti, photorealistic, food styling, high detail, natural lighting",chicken_parmesan_with_spaghetti.jpg
"Vegetable Curry with Coconut Milk, photorealistic, food styling, high detail, natural lighting",vegetable_curry_with_coconut_milk.jpg
"Shrimp Tacos with Cabbage Slaw, photorealistic, food styling, high detail, natural lighting",shrimp_tacos_with_cabbage_slaw.jpg
"Chicken Pot Pie with Flaky Crust, photorealistic, food styling, high detail, natural lighting",chicken_pot_pie_with_flaky_crust.jpg
"Vegetarian Stuffed Peppers with Brown Rice, photorealistic, food styling, high detail, natural lighting",vegetarian_stuffed_peppers_with_brown_rice.jpg
"Grilled Chicken Skewers with Tzatziki, photorealistic, food styling, high detail, natural lighting",grilled_chicken_skewers_with_tzatziki.jpg
"Beef Empanadas with Chimichurri Sauce, photorealistic, food styling, high detail, natural lighting",beef_empanadas_with_chimichurri_sauce.jpg
"Spaghetti Bolognese with Garlic Bread, photorealistic, food styling, high detail, natural lighting",spaghetti_bolognese_with_garlic_bread.jpg
"Vegetable Fried Rice with Egg, photorealistic, food styling, high detail, natural lighting",vegetable_fried_rice_with_egg.jpg
"Chicken Quesadillas with Guacamole, photorealistic, food styling, high detail, natural lighting",chicken_quesadillas_with_guacamole.jpg
"Egg Salad Sandwiches with Lettuce, photorealistic, food styling, high detail, natural lighting",egg_salad_sandwiches_with_lettuce.jpg
"Beef Sliders with Caramelized Onions, photorealistic, food styling, high detail, natural lighting",beef_sliders_with_caramelized_onions.jpg
"Spinach and Feta Stuffed Chicken Breast, photorealistic, food styling, high detail, natural lighting",spinach_and_feta_stuffed_chicken_breast.jpg
"Vegetable Soup with Crusty Bread, photorealistic, food styling, high detail, natural lighting",vegetable_soup_with_crusty_bread.jpg
"Chicken Caesar Salad with Croutons, photorealistic, food styling, high detail, natural lighting",chicken_caesar_salad_with_croutons.jpg
"Grilled Shrimp Skewers with Lemon Butter, photorealistic, food styling, high detail, natural lighting",grilled_shrimp_skewers_with_lemon_butter.jpg
"Vegetable Gyoza with Soy Dipping Sauce, photorealistic, food styling, high detail, natural lighting",vegetable_gyoza_with_soy_dipping_sauce.jpg
"Beef Kebabs with Tzatziki Sauce, photorealistic, food styling, high detail, natural lighting",beef_kebabs_with_tzatziki_sauce.jpg
"Chicken and Rice Casserole with Broccoli, photorealistic, food styling, high detail, natural lighting",chicken_and_rice_casserole_with_broccoli.jpg
"Vegetable Sti,Fry with Teriyaki Sauce, photorealistic, food styling, high detail, natural lighting",vegetable_stir_fry_with_teriyaki_sauce.jpg
"Beef Chili with Cheddar Cheese, photorealistic, food styling, high detail, natural lighting",beef_chili_with_cheddar_cheese.jpg
"Chicken Wraps with Hummus and Veggies, photorealistic, food styling, high detail, natural lighting",chicken_wraps_with_hummus_and_veggies.jpg
"Vegetable Quesadillas with Salsa, photorealistic, food styling, high detail, natural lighting",vegetable_quesadillas_with_salsa.jpg
"Shrimp Fried Rice with Scallions, photorealistic, food styling, high detail, natural lighting",shrimp_fried_rice_with_scallions.jpg
"Chicken Tenders with Honey Mustard, photorealistic, food styling, high detail, natural lighting",chicken_tenders_with_honey_mustard.jpg
"Vegetable Pasta Primavera, photorealistic, food styling, high detail, natural lighting",vegetable_pasta_primavera.jpg
"Beef Tacos with Sour Cream, photorealistic, food styling, high detail, natural lighting",beef_tacos_with_sour_cream.jpg
"Chicken Alfredo Pasta Bake, photorealistic, food styling, high detail, natural lighting",chicken_alfredo_pasta_bake.jpg
"Vegetable Sti,Fry with Noodles, photorealistic, food styling, high detail, natural lighting",vegetable_stir_fry_with_noodles.jpg
"Beef and Cheese Enchiladas, photorealistic, food styling, high detail, natural lighting",beef_and_cheese_enchiladas.jpg
"Chicken Soup with Dumplings, photorealistic, food styling, high detail, natural lighting",chicken_soup_with_dumplings.jpg
"Vegetable Curry with Naan Bread, photorealistic, food styling, high detail, natural lighting",vegetable_curry_with_naan_bread.jpg
"Beef Burgers with Lettuce and Tomato, photorealistic, food styling, high detail, natural lighting",beef_burgers_with_lettuce_and_tomato.jpg
"Chicken Salad Sandwiches, photorealistic, food styling, high detail, natural lighting",chicken_salad_sandwiches.jpg
"Vegetable Lasagna Rol,Ups, photorealistic, food styling, high detail, natural lighting",vegetable_lasagna_roll_ups.jpg
"Beef Stew with Carrots and Potatoes, photorealistic, food styling, high detail, natural lighting",beef_stew_with_carrots_and_potatoes.jpg
"Chicken Sti,Fry with Snow Peas, photorealistic, food styling, high detail, natural lighting",chicken_stir_fry_with_snow_peas.jpg
"Vegetable Pizza with Mozzarella, photorealistic, food styling, high detail, natural lighting",vegetable_pizza_with_mozzarella.jpg
"Beef Meatballs with Spaghetti, photorealistic, food styling, high detail, natural lighting",beef_meatballs_with_spaghetti.jpg
"Chicken Fajita Bowls with Rice, photorealistic, food styling, high detail, natural lighting",chicken_fajita_bowls_with_rice.jpg
"Vegetable Soup with Barley, photorealistic, food styling, high detail, natural lighting",vegetable_soup_with_barley.jpg
"Beef Tacos with Lettuce and Cheese, photorealistic, food styling, high detail, natural lighting",beef_tacos_with_lettuce_and_cheese.jpg
"Chicken Pasta Salad with Ranch Dressing, photorealistic, food styling, high detail, natural lighting",chicken_pasta_salad_with_ranch_dressing.jpg
"Vegetable Sti,Fry with Tofu, photorealistic, food styling, high detail, natural lighting",vegetable_stir_fry_with_tofu.jpg
"Beef Stroganoff with Mushrooms, photorealistic, food styling, high detail, natural lighting",beef_stroganoff_with_mushrooms.jpg
"Chicken Enchiladas with Red Sauce, photorealistic, food styling, high detail, natural lighting",chicken_enchiladas_with_red_sauce.jpg
"Vegetable Fried Rice with Peas and Carrots, photorealistic, food styling, high detail, natural lighting",vegetable_fried_rice_with_peas_and_carrots.jpg
"Beef and Bean Burritos, photorealistic, food styling, high detail, natural lighting",beef_and_bean_burritos.jpg
"Chicken Noodle Soup with Carrots, photorealistic, food styling, high detail, natural lighting",chicken_noodle_soup_with_carrots.jpg
"Vegetable Curry with Chickpeas, photorealistic, food styling, high detail, natural lighting",vegetable_curry_with_chickpeas.jpg
"Beef Sloppy Joes with Pickles, photorealistic, food styling, high detail, natural lighting",beef_sloppy_joes_with_pickles.jpg
"Chicken Quesadillas with Cheese, photorealistic, food styling, high detail, natural lighting",chicken_quesadillas_with_cheese.jpg
"Vegetable Pasta with Marinara Sauce, photorealistic, food styling, high detail, natural lighting",vegetable_pasta_with_marinara_sauce.jpg
"Midnight Mango Tango Chicken, photorealistic, food styling, high detail, natural lighting",midnigh_mang_tang_chicken.jpg
